
STARTING NEW DIAG
Administration Server Client version:   V9 R0.4.107
[2017/12/29 15:50:29.721] CAFL TteSRoutingEventHandler.     277 10f8 DequeueCall Event, UCID<6111514555409442>, RqC<0>, CallTypeName:IT_FR
[2017/12/29 15:50:55.784] CAFL TteSCstaEventHandler.cpp    1195 0f4c Held Event, UCID<2671514555215362> RqC<0> , SubjectDID:528(S), HeldCID:300143, HeldDID:528(S), HoldingDID:528(S), LCS:Holding, Cause:Consultation, PrivateCause:HardHold
[2017/12/29 15:50:55.800] CAFL TteSCstaEventHandler.cpp    1244 0f4c Service Initiated Event, UCID<2671514555215362> RqC<0> , SubjectDID:528(S), NewCID:300149, NewDID:528(S), RequestingDID:528(S), LCS:Initating, Cause:Consultation
[2017/12/29 15:50:57.784] CAFL ttesswch.cpp                 510 0f4c System Status Event, SystemStatus: Switch Normal
[2017/12/29 15:50:58.519] CAFL TteSCstaEventHandler.cpp    1217 0f4c Originated Event, UCID<2671514555215362> RqC<0> , SubjectDID:528(S), OriginatedCID:300149, OriginatedDID:528(S), CalledDID:515(S), LCS:Connected, Cause:Consultation, Trunk:528
[2017/12/29 15:50:58.534] CAFL TteSCstaEventHandler.cpp    1120 0f4c Delivered Event, UCID<2671514555215362> RqC<0> , CTK:10, SubjectDID:528(S), AlertingCID:300149, AlertingDID:515(S), CallingDID:528(S), CalledDID:515(S), LRDID:(N/A), ConsHeldDID:(N/A), CallingPartyIsANI:N/A, ACDDN:N/A, Trunk:, TrunkGroup:-1, LCS:Connected, Cause:Normal
[2017/12/29 15:51:01.019] CAFL TteSCstaEventHandler.cpp    1140 0f4c Connection Cleared Event, UCID<6591514554837272> RqC<0> , SubjectDID:552(S), ClearedCID:300141, ClearedDID:241(T), LCS:Connected, Cause:Normal Clearing
[2017/12/29 15:51:01.034] CAFL TteSCstaEventHandler.cpp    1185 0f4c Failed Event, UCID<6591514554837272> RqC<0> , SubjectDID:552(S), FailedCID:300141, FailedDID:552(S), CalledDID:552(S), LCS:Failed, Cause:Blocked
[2017/12/29 15:51:01.034] CAFL TteSCstaEventHandler.cpp    1140 0f4c Connection Cleared Event, UCID<6591514554837272> RqC<0> , SubjectDID:552(S), ClearedCID:300141, ClearedDID:552(S), LCS:Null, Cause:Normal Clearing
[2017/12/29 15:51:01.034] CAFL ttesagnt.cpp                3488 0f4c SActiveAgent::HandlingStateUpdated. UserKey<9> UserId<105> Ext{552} Sending Media Disconnect event...
[2017/12/29 15:51:01.034] CAFL ttesrvr.cpp                 5933 0f4c Remove UCID<6591514554837272> from call table. Entries left:2. #CIDXRef:3. #DIDXRef:3
[2017/12/29 15:51:05.800] CAFL TteSCstaEventHandler.cpp    1140 0f4c Connection Cleared Event, UCID<2671514555215362> RqC<0> , SubjectDID:528(S), ClearedCID:300149, ClearedDID:528(S), LCS:Null, Cause:CallNotAnswered
[2017/12/29 15:51:05.816] CAFL TteSCstaEventHandler.cpp    1244 0f4c Service Initiated Event, UCID<2671514555215362> RqC<0> , SubjectDID:528(S), NewCID:300150, NewDID:528(S), RequestingDID:528(S), LCS:Initating, Cause:Normal
[2017/12/29 15:51:07.535] CAFL TteSCstaEventHandler.cpp    1217 0f4c Originated Event, UCID<2671514555215362> RqC<0> , SubjectDID:528(S), OriginatedCID:300150, OriginatedDID:528(S), CalledDID:526(S), LCS:Connected, Cause:Normal, Trunk:528
[2017/12/29 15:51:07.566] CAFL TteSCstaEventHandler.cpp    1120 0f4c Delivered Event, UCID<2671514555215362> RqC<0> , CTK:10, SubjectDID:528(S), AlertingCID:300150, AlertingDID:526(S), CallingDID:528(S), CalledDID:526(S), LRDID:(N/A), ConsHeldDID:(N/A), CallingPartyIsANI:N/A, ACDDN:N/A, Trunk:, TrunkGroup:-1, LCS:Connected, Cause:Normal
[2017/12/29 15:51:11.238] CAFL TteSCstaEventHandler.cpp    1159 0f4c Established Event, UCID<2671514555215362> RqC<0> , SubjectDID:528(S), JoinedCID:300150, JoinedDID:526(S), AnswerDID:526(S), CallingDID:528(S), CalledDID:526(S), LRDID:(N/A), Trunk:, LCS:Connected, Cause:Normal
[2017/12/29 15:51:27.785] CAFL ttesswch.cpp                 510 0f4c System Status Event, SystemStatus: Switch Normal
[2017/12/29 15:51:34.161] CAFL ttesrvr.cpp                 5349 0f4c New Call object with UCID: 1611514555494522 created upon receiving an event with CID: 300151
[2017/12/29 15:51:34.161] CAFL ttetcall.cpp                1102 0f4c TCall::SetBusUnitKey - UCID: 1611514555494522, BU key updated: 0|1
[2017/12/29 15:51:34.161] CAFL TteSCstaEventHandler.cpp    1244 0f4c Service Initiated Event, UCID<1611514555494522> RqC<-1> , SubjectDID:539(S), NewCID:300151, NewDID:539(S), RequestingDID:539(S), LCS:Initating, Cause:Normal
[2017/12/29 15:51:34.833] CAFL TteSCstaEventHandler.cpp    1079 0f4c CallInformation Event, UCID: 1611514555494522, Rqc: -1, SubjectDID: 539(S), AssociatedCID: 300151, AssociatedDID: 539(S), AccountCode: N/A, ICA: N/A
[2017/12/29 15:51:41.161] CAFL TteSCstaEventHandler.cpp    1217 0f4c Originated Event, UCID<1611514555494522> RqC<-1> , SubjectDID:539(S), OriginatedCID:300151, OriginatedDID:539(S), CalledDID:0454149450(S), LCS:Connected, Cause:Normal, Trunk:539
[2017/12/29 15:51:46.661] CAFL TteSCstaEventHandler.cpp    1140 0f4c Connection Cleared Event, UCID<6111514555409442> RqC<0> , SubjectDID:534(S), ClearedCID:300146, ClearedDID:239(T), LCS:Connected, Cause:Normal Clearing
[2017/12/29 15:51:46.677] CAFL TteSCstaEventHandler.cpp    1185 0f4c Failed Event, UCID<6111514555409442> RqC<0> , SubjectDID:534(S), FailedCID:300146, FailedDID:534(S), CalledDID:445(S), LCS:Failed, Cause:Blocked
[2017/12/29 15:51:46.677] CAFL ttesagnt.cpp                1454 0f4c SActiveAgent::HandleAgentReadyEvent. UserKey<11> UserId<107> Ext{534} 
[2017/12/29 15:51:46.677] CAFL TteSCstaEventHandler.cpp    1140 0f4c Connection Cleared Event, UCID<6111514555409442> RqC<0> , SubjectDID:534(S), ClearedCID:300146, ClearedDID:534(S), LCS:Null, Cause:Normal Clearing
[2017/12/29 15:51:46.677] CAFL ttesagnt.cpp                3488 0f4c SActiveAgent::HandlingStateUpdated. UserKey<11> UserId<107> Ext{534} Sending Media Disconnect event...
[2017/12/29 15:51:46.677] CAFL ttesrvr.cpp                 5933 0f4c Remove UCID<6111514555409442> from call table. Entries left:2. #CIDXRef:3. #DIDXRef:3
[2017/12/29 15:51:46.724] CAFL TteSCstaEventHandler.cpp    1206 0f4c Network Reached Event, UCID<1611514555494522> RqC<-1> , SubjectDID:539(S), OutgoingCID:300151, OutgoingDID:241(T), CalledDID:0454149450(S), LCS:Connected, Cause:Normal, Trunk:241
[2017/12/29 15:51:46.724] CAFL ttetcall.cpp                 378 0f4c HandlingType and ContactType transition, UCID: 1611514555494522, New HandlingType: NonACDOutbound, New ContactType: Direct Outgoing Voice.
[2017/12/29 15:51:46.724] CAFL TteSCstaEventHandler.cpp    1159 0f4c Established Event, UCID<1611514555494522> RqC<-1> , SubjectDID:539(S), JoinedCID:300151, JoinedDID:241(T), AnswerDID:0454149450(S), CallingDID:539(S), CalledDID:0454149450(S), LRDID:(N/A), Trunk:241, LCS:Connected, Cause:NetworkSignal
[2017/12/29 15:51:57.771] CAFL ttesswch.cpp                 510 0f4c System Status Event, SystemStatus: Switch Normal
[2017/12/29 15:52:27.897] CAFL ttesswch.cpp                 510 0f4c System Status Event, SystemStatus: Switch Normal
[2017/12/29 15:52:37.819] CAFL TteSCstaEventHandler.cpp    1140 0f4c Connection Cleared Event, UCID<2671514555215362> RqC<0> , SubjectDID:528(S), ClearedCID:300150, ClearedDID:528(S), LCS:Null, Cause:Normal Clearing
[2017/12/29 15:52:37.850] CAFL TteSCstaEventHandler.cpp    1234 0f4c Retrieved Event, UCID<2671514555215362> RqC<0> , SubjectDID:528(S), RetrievedCID:300143, RetrievedDID:528(S), RetrievingDID:528(S), LCS:Connected, Cause:Normal
[2017/12/29 15:52:38.022] CAFL TteSCstaEventHandler.cpp    1140 0f4c Connection Cleared Event, UCID<1611514555494522> RqC<-1> , SubjectDID:539(S), ClearedCID:300151, ClearedDID:539(S), LCS:Null, Cause:Normal Clearing
[2017/12/29 15:52:38.022] CAFL ttesagnt.cpp                3488 0f4c SActiveAgent::HandlingStateUpdated. UserKey<8> UserId<104> Ext{539} Sending Media Disconnect event...
[2017/12/29 15:52:38.022] CAFL ttesrvr.cpp                 5933 0f4c Remove UCID<1611514555494522> from call table. Entries left:1. #CIDXRef:1. #DIDXRef:2
[2017/12/29 15:52:57.992] CAFL ttesswch.cpp                 510 0f4c System Status Event, SystemStatus: Switch Normal
[2017/12/29 15:53:00.226] CAFL TteSCstaEventHandler.cpp    1140 0f4c Connection Cleared Event, UCID<2671514555215362> RqC<0> , SubjectDID:528(S), ClearedCID:300143, ClearedDID:237(T), LCS:Connected, Cause:Normal Clearing
[2017/12/29 15:53:00.242] CAFL TteSCstaEventHandler.cpp    1185 0f4c Failed Event, UCID<2671514555215362> RqC<0> , SubjectDID:528(S), FailedCID:300143, FailedDID:528(S), CalledDID:445(S), LCS:Failed, Cause:Blocked
[2017/12/29 15:53:00.242] CAFL ttesagnt.cpp                1454 0f4c SActiveAgent::HandleAgentReadyEvent. UserKey<13> UserId<109> Ext{528} 
[2017/12/29 15:53:00.242] CAFL TteSCstaEventHandler.cpp    1140 0f4c Connection Cleared Event, UCID<2671514555215362> RqC<0> , SubjectDID:528(S), ClearedCID:300143, ClearedDID:528(S), LCS:Null, Cause:Normal Clearing
[2017/12/29 15:53:00.242] CAFL ttesagnt.cpp                3488 0f4c SActiveAgent::HandlingStateUpdated. UserKey<13> UserId<109> Ext{528} Sending Media Disconnect event...
[2017/12/29 15:53:00.242] WARN ttesxref.cpp                1004 0f4c SXRefTable::RemoveCallLinkageData. CLID is empty!
[2017/12/29 15:53:00.242] WARN ttesxref.cpp                 688 0f4c Cannot remove CLID by CID 300143
[2017/12/29 15:53:00.242] CAFL ttesrvr.cpp                 5933 0f4c Remove UCID<2671514555215362> from call table. Entries left:0. #CIDXRef:0. #DIDXRef:1
[2017/12/29 15:53:12.477] CAFL ttesrvr.cpp                 5349 0f4c New Call object with UCID: 4771514555592532 created upon receiving an event with CID: 300152
[2017/12/29 15:53:12.477] CAFL ttetcall.cpp                1102 0f4c TCall::SetBusUnitKey - UCID: 4771514555592532, BU key updated: 0|1
[2017/12/29 15:53:12.477] CAFL TteSCstaEventHandler.cpp    1120 0f4c Delivered Event, UCID<4771514555592532> RqC<-1> , CTK:0, SubjectDID:101(R), AlertingCID:300152, AlertingDID:101(R), CallingDID:0262978807(S), CalledDID:1(S), LRDID:444(S), ConsHeldDID:(N/A), CallingPartyIsANI:True, ACDDN:445, Trunk:237, TrunkGroup:-1, LCS:Alerting, Cause:CallForwardNoAnswer
[2017/12/29 15:53:12.477] CAFL ttescall.cpp               12526 0f4c DeliveredEvent, UCID: 4771514555592532, RqC: 0:, bHasBeenIVRHOLDDequeued: 0  First arrival of call into an RCG
[2017/12/29 15:53:12.477] CAFL ttetcall.cpp                 378 0f4c HandlingType and ContactType transition, UCID: 4771514555592532, New HandlingType: ProCenterExternal, New ContactType: Routed Voice.
[2017/12/29 15:53:12.477] CAFL TteSCstaEventHandler.cpp    1228 0f4c Queued Event, UCID<4771514555592532>, SubjectDID:101(R), QueuedCID:300152, QueuedDID:101(R), QueuedToDID:100(A), CallingDID:0262978807(S), CalledDID:1(S), LRDID:(N/A), LCS:Queued, Cause:NoAvailableAgents, CallsInQueue:-1, Trunk:
[2017/12/29 15:53:12.477] CAFL ttescall.cpp               11129 14d0 Divert from Queue Call Request, UCID<4771514555592532>, DivertDestination: 572, Reason: DIVERT_IVR_DISTRIBUTION
[2017/12/29 15:53:12.477] CAFL ttescall.cpp               14538 14d0 SCall::Initiate CallTransactionInfo. UCID 4771514555592532 is to move from{101} to{572}
[2017/12/29 15:53:12.555] CAFL TteSCstaEventHandler.cpp    1149 0f4c Diverted Event, UCID<4771514555592532> RqC<0> , CTK:0, SubjectDID:101(R), DivertingCID:300152, DivertingDID:101(R), DestinationDID:572(S), LCS:Null, Cause:Distributed
[2017/12/29 15:53:12.555] CAFL TteSCstaEventHandler.cpp    1120 0f4c Delivered Event, UCID<4771514555592532> RqC<0> , CTK:0, SubjectDID:572(S), AlertingCID:300152, AlertingDID:572(S), CallingDID:0262978807(S), CalledDID:1(S), LRDID:(N/A), ConsHeldDID:(N/A), CallingPartyIsANI:True, ACDDN:N/A, Trunk:237, TrunkGroup:-1, LCS:Alerting, Cause:Distributed
[2017/12/29 15:53:12.555] CAFL ttescall.cpp               11811 0f4c SCall::SendCallMoveConfirmationEvent() UCID: 4771514555592532, From: 101, To: 572, Actual: 572, Reason: Distributed, Result: ARRIVED_AT_TARGET_DEVICE, DestinationDeviceType: 0, DestinationResourceType: 1
[2017/12/29 15:53:14.367] CAFL TteSCstaEventHandler.cpp    1159 0f4c Established Event, UCID<4771514555592532> RqC<0> , SubjectDID:572(S), JoinedCID:300152, JoinedDID:572(S), AnswerDID:572(S), CallingDID:0262978807(S), CalledDID:1(S), LRDID:(N/A), Trunk:237, LCS:Connected, Cause:Normal
[2017/12/29 15:53:18.305] CAFL TteSCstaEventHandler.cpp    1140 0f4c Connection Cleared Event, UCID<4771514555592532> RqC<0> , SubjectDID:572(S), ClearedCID:300152, ClearedDID:237(T), LCS:Connected, Cause:Normal Clearing
[2017/12/29 15:53:18.336] CAFL TteSCstaEventHandler.cpp    1185 0f4c Failed Event, UCID<4771514555592532> RqC<0> , SubjectDID:572(S), FailedCID:300152, FailedDID:572(S), CalledDID:1(S), LCS:Failed, Cause:Blocked
[2017/12/29 15:53:20.133] CAFL TteSCstaEventHandler.cpp    1140 0f4c Connection Cleared Event, UCID<4771514555592532> RqC<0> , SubjectDID:572(S), ClearedCID:300152, ClearedDID:572(S), LCS:Null, Cause:Normal Clearing
[2017/12/29 15:53:20.149] CAFL ttesrvr.cpp                 5933 0f4c Remove UCID<4771514555592532> from call table. Entries left:0. #CIDXRef:0. #DIDXRef:1
[2017/12/29 15:53:26.805] WARN ttesrvr.cpp                16691 1158 STServer::SystemHeartbeat. No call left. NoOfCallIds{0} NoOfDeviceIds{1} NoOfAlternateCallIds{0} NoOfThreadIds{0} NoOfCallLinkageIds{0} NoOfCall2CallLinkageIds{0}
[2017/12/29 15:53:27.149] CAFL ttesswch.cpp                 510 0f4c System Status Event, SystemStatus: Switch Normal
[2017/12/29 15:53:56.806] WARN ttesrvr.cpp                16691 1158 STServer::SystemHeartbeat. No call left. NoOfCallIds{0} NoOfDeviceIds{1} NoOfAlternateCallIds{0} NoOfThreadIds{0} NoOfCallLinkageIds{0} NoOfCall2CallLinkageIds{0}
[2017/12/29 15:53:57.134] CAFL ttesswch.cpp                 510 0f4c System Status Event, SystemStatus: Switch Normal
[2017/12/29 15:54:26.807] WARN ttesrvr.cpp                16691 1158 STServer::SystemHeartbeat. No call left. NoOfCallIds{0} NoOfDeviceIds{1} NoOfAlternateCallIds{0} NoOfThreadIds{0} NoOfCallLinkageIds{0} NoOfCall2CallLinkageIds{0}
[2017/12/29 15:54:27.197] CAFL ttesswch.cpp                 510 0f4c System Status Event, SystemStatus: Switch Normal
[2017/12/29 15:54:56.807] WARN ttesrvr.cpp                16691 1158 STServer::SystemHeartbeat. No call left. NoOfCallIds{0} NoOfDeviceIds{1} NoOfAlternateCallIds{0} NoOfThreadIds{0} NoOfCallLinkageIds{0} NoOfCall2CallLinkageIds{0}
[2017/12/29 15:54:57.276] CAFL ttesswch.cpp                 510 0f4c System Status Event, SystemStatus: Switch Normal
[2017/12/29 15:55:26.808] WARN ttesrvr.cpp                16691 1158 STServer::SystemHeartbeat. No call left. NoOfCallIds{0} NoOfDeviceIds{1} NoOfAlternateCallIds{0} NoOfThreadIds{0} NoOfCallLinkageIds{0} NoOfCall2CallLinkageIds{0}
[2017/12/29 15:55:27.355] CAFL ttesswch.cpp                 510 0f4c System Status Event, SystemStatus: Switch Normal
[2017/12/29 15:55:56.808] WARN ttesrvr.cpp                16691 1158 STServer::SystemHeartbeat. No call left. NoOfCallIds{0} NoOfDeviceIds{1} NoOfAlternateCallIds{0} NoOfThreadIds{0} NoOfCallLinkageIds{0} NoOfCall2CallLinkageIds{0}
[2017/12/29 15:55:57.418] CAFL ttesswch.cpp                 510 0f4c System Status Event, SystemStatus: Switch Normal
[2017/12/29 15:56:26.809] WARN ttesrvr.cpp                16691 1158 STServer::SystemHeartbeat. No call left. NoOfCallIds{0} NoOfDeviceIds{1} NoOfAlternateCallIds{0} NoOfThreadIds{0} NoOfCallLinkageIds{0} NoOfCall2CallLinkageIds{0}
[2017/12/29 15:56:27.481] CAFL ttesswch.cpp                 510 0f4c System Status Event, SystemStatus: Switch Normal
[2017/12/29 15:56:37.668] CAFL ttesrvr.cpp                 5349 0f4c New Call object with UCID: 6681514555797562 created upon receiving an event with CID: 300153
[2017/12/29 15:56:37.668] CAFL ttetcall.cpp                1102 0f4c TCall::SetBusUnitKey - UCID: 6681514555797562, BU key updated: 0|1
[2017/12/29 15:56:37.668] CAFL TteSCstaEventHandler.cpp    1120 0f4c Delivered Event, UCID<6681514555797562> RqC<-1> , CTK:0, SubjectDID:101(R), AlertingCID:300153, AlertingDID:101(R), CallingDID:0691799217(S), CalledDID:1(S), LRDID:444(S), ConsHeldDID:(N/A), CallingPartyIsANI:True, ACDDN:445, Trunk:237, TrunkGroup:-1, LCS:Alerting, Cause:CallForwardNoAnswer
[2017/12/29 15:56:37.668] CAFL ttescall.cpp               12526 0f4c DeliveredEvent, UCID: 6681514555797562, RqC: 0:, bHasBeenIVRHOLDDequeued: 0  First arrival of call into an RCG
[2017/12/29 15:56:37.668] CAFL ttetcall.cpp                 378 0f4c HandlingType and ContactType transition, UCID: 6681514555797562, New HandlingType: ProCenterExternal, New ContactType: Routed Voice.
[2017/12/29 15:56:37.668] CAFL TteSCstaEventHandler.cpp    1228 0f4c Queued Event, UCID<6681514555797562>, SubjectDID:101(R), QueuedCID:300153, QueuedDID:101(R), QueuedToDID:100(A), CallingDID:0691799217(S), CalledDID:1(S), LRDID:(N/A), LCS:Queued, Cause:NoAvailableAgents, CallsInQueue:-1, Trunk:
[2017/12/29 15:56:37.668] CAFL ttescall.cpp               11129 14d0 Divert from Queue Call Request, UCID<6681514555797562>, DivertDestination: 573, Reason: DIVERT_IVR_DISTRIBUTION
[2017/12/29 15:56:37.668] CAFL ttescall.cpp               14538 14d0 SCall::Initiate CallTransactionInfo. UCID 6681514555797562 is to move from{101} to{573}
[2017/12/29 15:56:37.746] CAFL TteSCstaEventHandler.cpp    1149 0f4c Diverted Event, UCID<6681514555797562> RqC<0> , CTK:0, SubjectDID:101(R), DivertingCID:300153, DivertingDID:101(R), DestinationDID:573(S), LCS:Null, Cause:Distributed
[2017/12/29 15:56:37.746] CAFL TteSCstaEventHandler.cpp    1120 0f4c Delivered Event, UCID<6681514555797562> RqC<0> , CTK:0, SubjectDID:573(S), AlertingCID:300153, AlertingDID:573(S), CallingDID:0691799217(S), CalledDID:1(S), LRDID:(N/A), ConsHeldDID:(N/A), CallingPartyIsANI:True, ACDDN:N/A, Trunk:237, TrunkGroup:-1, LCS:Alerting, Cause:Distributed
[2017/12/29 15:56:37.746] CAFL ttescall.cpp               11811 0f4c SCall::SendCallMoveConfirmationEvent() UCID: 6681514555797562, From: 101, To: 573, Actual: 573, Reason: Distributed, Result: ARRIVED_AT_TARGET_DEVICE, DestinationDeviceType: 0, DestinationResourceType: 1
[2017/12/29 15:56:39.575] CAFL TteSCstaEventHandler.cpp    1159 0f4c Established Event, UCID<6681514555797562> RqC<0> , SubjectDID:573(S), JoinedCID:300153, JoinedDID:573(S), AnswerDID:573(S), CallingDID:0691799217(S), CalledDID:1(S), LRDID:(N/A), Trunk:237, LCS:Connected, Cause:Normal
[2017/12/29 15:56:50.481] CAFL ttescall.cpp                6061 14d0 One Step Transfer (Smart Transfer) Call Request, UCID<6681514555797562>, TransferringDID: 573. TransferTarget: 445
[2017/12/29 15:56:50.481] CAFL ttescall.cpp               14538 14d0 SCall::Initiate CallTransactionInfo. UCID 6681514555797562 is to move from{573} to{445}
[2017/12/29 15:56:50.528] WARN ttetcstm.cpp                 747 0e14 Fragmented CSTA Receive - totalBytesToBeReceived: 215, bytesReceived: 15, remainBytes: 200
[2017/12/29 15:56:50.528] WARN ttetcstm.cpp                 740 0e14 Remaining Fragmented CSTA Received - totalBytesToBeReceived: 215, totalBytesReceived: 215
[2017/12/29 15:56:50.528] CAFL TteSCstaEventHandler.cpp    1260 0f4c Transferred Event, UCID<6681514555797562> RqC<0> , SubjectDID:573(S), PrimaryCID:300153, PrimaryDID:573(S), SecondaryCID:, SecondaryDID:(N/A), TransferringDID:573(S), TransferToDID:101(R), LCS:Null, Cause:SingleStepTransfer, PrivateCause:SingleStepTransfer, Parties:2[{237(N/A)}{101(R)}], NewCID:300153
[2017/12/29 15:56:50.528] CAFL ttescall.cpp               11811 0f4c SCall::SendCallMoveConfirmationEvent() UCID: 6681514555797562, From: 573, To: 445, Actual: 101, Reason: SingleStepTransfer, Result: ARRIVED_AT_OTHER_DEVICE, DestinationDeviceType: 2, DestinationResourceType: 6
[2017/12/29 15:56:50.528] CAFL ttetcall.cpp                 378 0f4c HandlingType and ContactType transition, UCID: 6681514555797562, New HandlingType: ProCenterExternal, New ContactType: Routed Voice.
[2017/12/29 15:56:50.528] WARN tteSConnectionColl.cpp       426 0f4c TteSConnectionColl::RemoveConnection. Connection not found
[2017/12/29 15:56:50.543] CAFL TteSCstaEventHandler.cpp    1120 0f4c Delivered Event, UCID<6681514555797562> RqC<0> , CTK:0, SubjectDID:101(R), AlertingCID:300153, AlertingDID:101(R), CallingDID:0691799217(S), CalledDID:445(S), LRDID:(N/A), ConsHeldDID:(N/A), CallingPartyIsANI:True, ACDDN:445, Trunk:237, TrunkGroup:-1, LCS:Alerting, Cause:SingleStepTransfer
[2017/12/29 15:56:50.543] CAFL ttescall.cpp               12553 0f4c DeliveredEvent, UCID: 6681514555797562: Call has been FMNQ requeued.  Requeue count has NOT been incremented, and remains at 0
[2017/12/29 15:56:50.543] CAFL ttetcall.cpp                 378 0f4c HandlingType and ContactType transition, UCID: 6681514555797562, New HandlingType: ProCenterExternal, New ContactType: Routed Voice.
[2017/12/29 15:56:50.543] CAFL ttesrvr.cpp                 5349 0f4c New Call object with UCID: 5431514555810612 created upon receiving an event with CID: 300155
[2017/12/29 15:56:50.543] CAFL ttetcall.cpp                1102 0f4c TCall::SetBusUnitKey - UCID: 5431514555810612, BU key updated: 0|1
[2017/12/29 15:56:50.543] CAFL TteSCstaEventHandler.cpp    1185 0f4c Failed Event, UCID<5431514555810612> RqC<-1> , SubjectDID:573(S), FailedCID:300155, FailedDID:573(S), CalledDID:(N/A), LCS:Failed, Cause:Blocked
[2017/12/29 15:56:50.543] CAFL TteSCstaEventHandler.cpp    1228 0f4c Queued Event, UCID<6681514555797562>, SubjectDID:101(R), QueuedCID:300153, QueuedDID:101(R), QueuedToDID:100(A), CallingDID:0691799217(S), CalledDID:445(S), LRDID:(N/A), LCS:Queued, Cause:NoAvailableAgents, CallsInQueue:-1, Trunk:
[2017/12/29 15:56:50.543] CAFL TteSRoutingEventHandler.     365 10f8 EnqueueCall Event, UCID<6681514555797562>, RqC<0>, CallTypeName:INFO_GEN_LU
[2017/12/29 15:56:50.543] CAFL TteSRoutingEventHandler.      31 10f8 UpdateRoutingData Event, UCID<6681514555797562>, RqC<0>, OriginalDNIS:445, OriginalANI:0691799217, BU key:1, CallTypeName:INFO_GEN_LU, Priority:1, CallTypeStep:0, External:0, Transfer:1
[2017/12/29 15:56:50.543] CAFL TteSRoutingEventHandler.      31 10f8 UpdateRoutingData Event, UCID<6681514555797562>, RqC<0>, OriginalDNIS:445, OriginalANI:0691799217, BU key:1, CallTypeName:INFO_GEN_LU, Priority:1, CallTypeStep:1, External:0, Transfer:1
[2017/12/29 15:56:50.543] CAFL TteSRoutingEventHandler.      31 10f8 UpdateRoutingData Event, UCID<6681514555797562>, RqC<0>, OriginalDNIS:445, OriginalANI:0691799217, BU key:1, CallTypeName:INFO_GEN_LU, Priority:1, CallTypeStep:1, External:0, Transfer:1
[2017/12/29 15:56:50.543] CAFL ttescall.cpp                7400 14d0 Divert Call Request, UCID<6681514555797562>, CID:, DivertingDID:, DivertDestination:539, CallTypeName:{INFO_GEN_LU}, CallTypeStep:1, reason:DIVERT_ROUTING
[2017/12/29 15:56:50.543] CAFL ttescall.cpp               14538 14d0 SCall::Initiate CallTransactionInfo. UCID 6681514555797562 is to move from{101} to{539}
[2017/12/29 15:56:50.543] CAFL TteSRoutingEventHandler.     233 10f8 AssignCall Event, UCID<6681514555797562>, RqC<0>, UserId:104
[2017/12/29 15:56:50.543] CAFL ttesagnt.cpp                2089 10f8 SActiveAgent::HandleAssignCall Event. UserKey<8> UserId<104> Ext{539} HandleAssignCall Event: UCID{6681514555797562} RqC{0}
[2017/12/29 15:56:50.606] CAFL ttesagnt.cpp                 997 0f4c UserId<104> Ext<539> HandleAgentBusyEvent: PendingAgentState{2} AcdState{ACDAVAIL}
[2017/12/29 15:56:50.637] CAFL TteSCstaEventHandler.cpp    1149 0f4c Diverted Event, UCID<6681514555797562> RqC<0> , CTK:12, SubjectDID:101(R), DivertingCID:300153, DivertingDID:101(R), DestinationDID:539(S), LCS:Null, Cause:Distributed
[2017/12/29 15:56:50.637] CAFL TteSCstaEventHandler.cpp    1120 0f4c Delivered Event, UCID<6681514555797562> RqC<0> , CTK:12, SubjectDID:539(S), AlertingCID:300153, AlertingDID:539(S), CallingDID:0691799217(S), CalledDID:445(S), LRDID:(N/A), ConsHeldDID:(N/A), CallingPartyIsANI:True, ACDDN:445, Trunk:237, TrunkGroup:-1, LCS:Alerting, Cause:Distributed
[2017/12/29 15:56:50.637] CAFL ttescall.cpp               11811 0f4c SCall::SendCallMoveConfirmationEvent() UCID: 6681514555797562, From: 101, To: 539, Actual: 539, Reason: Distributed, Result: ARRIVED_AT_TARGET_DEVICE, DestinationDeviceType: 0, DestinationResourceType: 0
[2017/12/29 15:56:50.715] WARN fbpackxt.cpp                  77 14d0 fail to retrieve [47405638] bytes from TPack
[2017/12/29 15:56:52.356] CAFL TteSCstaEventHandler.cpp    1140 0f4c Connection Cleared Event, UCID<5431514555810612> RqC<-1> , SubjectDID:573(S), ClearedCID:300155, ClearedDID:573(S), LCS:Null, Cause:Normal Clearing
[2017/12/29 15:56:52.356] WARN ttesxref.cpp                1004 0f4c SXRefTable::RemoveCallLinkageData. CLID is empty!
[2017/12/29 15:56:52.356] WARN ttesxref.cpp                 688 0f4c Cannot remove CLID by CID 300155
[2017/12/29 15:56:52.356] CAFL ttesrvr.cpp                 5933 0f4c Remove UCID<5431514555810612> from call table. Entries left:1. #CIDXRef:1. #DIDXRef:2
[2017/12/29 15:56:57.356] CAFL ttesswch.cpp                 510 0f4c System Status Event, SystemStatus: Switch Normal
[2017/12/29 15:57:08.637] CAFL ttesagnt.cpp                 679 14d0 SActiveAgent::UnavailRequest. UserKey<0> UserId<104> Ext{} 
[2017/12/29 15:57:08.716] CAFL ttesagnt.cpp                 997 0f4c UserId<104> Ext<539> HandleAgentBusyEvent: PendingAgentState{0} AcdState{ACDAVAIL}
[2017/12/29 15:57:08.716] CAFL ttesagnt.cpp                1431 0f4c SActiveAgent::HandleAgentNotReadyEvent. UserKey<8> UserId<104> Ext{539} 
